Edad,Genero,Rasgos,Mes,Hora,Ciudad,Estacion,Dia Festivo,Tipo de Refresco,Region de la Ciudad
68,1,3,5,8,64,0,1,7,2
26,0,5,4,18,13,1,0,3,2
24,0,2,6,13,17,0,0,13,0
45,1,0,9,13,69,0,1,2,2
36,1,1,9,18,29,0,1,0,3
60,1,5,3,11,52,0,1,20,0
38,0,5,10,16,41,1,1,17,3
30,0,0,2,9,27,0,0,6,0
46,0,5,10,11,63,0,0,17,0
27,0,4,0,22,59,0,1,8,0
61,0,0,2,9,48,0,0,17,1
51,1,3,7,20,5,1,0,3,0
32,1,5,10,18,49,0,0,17,2
17,1,0,10,10,64,1,0,6,2
16,0,1,1,19,34,1,1,17,0
12,0,5,9,20,65,1,0,17,3
24,1,5,0,19,45,0,0,9,1
19,1,3,4,13,25,1,1,20,0
20,0,5,1,20,51,0,0,0,3
61,0,5,3,20,25,1,1,15,0
53,0,0,8,12,35,0,1,4,0
18,1,4,10,22,33,0,1,7,0
56,0,1,3,15,55,0,0,7,0
21,1,4,10,10,52,1,0,0,0
32,0,0,8,20,38,1,1,4,2
49,1,4,8,11,5,0,1,12,0
42,1,1,0,10,50,1,1,19,3
12,1,1,0,16,2,0,0,6,3
17,1,2,5,18,66,1,1,0,0
12,1,0,11,11,68,1,0,13,2
68,1,3,2,11,20,1,0,13,3
42,1,4,0,9,10,0,1,13,3
70,1,1,6,8,18,1,0,0,0
39,0,4,8,13,53,0,1,14,0
45,0,2,1,10,3,1,0,0,0
66,0,1,10,16,58,0,1,9,0
30,1,5,4,8,7,1,0,1,3
15,0,3,9,15,55,0,1,7,0
24,1,3,8,19,22,1,0,8,0
43,0,2,5,15,47,1,0,9,0
43,0,0,5,13,67,0,1,0,0
66,1,5,10,9,63,0,1,17,0
58,0,3,1,8,68,0,0,10,2
25,0,3,0,15,35,1,0,3,0
25,0,0,10,12,19,0,1,16,3
69,0,4,6,17,63,1,1,8,0
38,0,5,1,21,67,1,1,9,0
55,0,5,3,10,13,0,1,13,2
18,1,5,10,8,9,1,1,7,3
62,0,2,4,18,14,0,0,3,3
24,1,2,11,22,3,0,1,10,0
10,1,0,9,13,14,0,0,6,3
54,1,4,4,19,27,1,1,11,0
70,1,3,4,19,12,0,0,13,0
49,1,0,9,19,53,0,0,1,0
45,0,4,0,8,49,1,0,13,2
51,0,1,5,17,5,1,1,9,0
17,0,4,4,10,23,0,0,0,3
52,1,5,11,22,24,1,0,20,0
67,0,1,4,19,20,1,0,17,3
32,1,3,9,12,18,0,0,16,0
22,0,2,6,11,62,0,0,19,0
10,0,0,8,19,1,0,1,20,3
65,1,4,4,18,32,0,0,14,0
57,0,5,8,15,61,0,0,9,0
18,0,4,0,18,45,1,1,7,1
19,1,4,9,16,23,0,0,1,3
36,1,0,10,19,48,0,0,0,1
51,1,3,1,17,59,1,0,19,0
46,1,0,5,19,12,1,1,20,0
67,0,0,8,15,24,0,0,8,0
18,1,3,10,10,37,0,1,1,0
17,1,5,2,18,3,0,0,9,0
25,1,1,8,16,0,1,1,2,3
58,0,4,10,10,5,0,0,20,0
33,0,1,6,14,4,0,0,2,0
48,1,4,3,19,42,1,1,17,0
26,0,2,2,11,10,1,0,0,3
64,0,1,7,15,13,1,0,9,2
18,1,3,11,16,3,1,1,13,0
50,0,3,1,9,49,1,1,18,2
27,0,1,10,10,38,0,1,19,2
28,0,5,1,11,3,0,0,10,0
25,0,3,10,22,48,0,1,12,1
51,0,2,5,14,54,1,0,10,0
49,0,4,0,16,26,1,0,10,3
22,1,2,3,20,26,1,1,2,3
42,0,2,4,19,23,0,0,7,3
43,1,1,5,14,23,1,0,6,3
46,0,5,2,8,16,1,0,7,0
54,0,3,2,14,15,0,1,12,3
68,1,2,1,15,48,0,0,7,1
47,1,2,5,15,45,1,1,4,1
65,1,5,2,11,52,1,1,10,0
52,0,5,2,8,32,1,0,3,0
69,0,5,0,10,54,0,0,0,0
57,1,4,3,10,44,1,1,11,0
18,0,1,7,9,5,1,1,17,0
37,0,0,3,21,24,0,0,17,0
26,1,2,10,22,21,0,1,0,3
11,0,5,5,19,11,0,0,9,3
47,0,2,0,10,13,0,0,4,2
33,0,3,11,11,44,0,0,20,0
60,0,3,6,18,61,0,0,17,0
19,1,2,4,12,9,0,0,20,3
32,1,2,7,14,60,1,0,7,0
44,0,1,0,18,59,1,1,5,0
52,0,2,2,19,28,0,1,3,3
37,1,2,2,20,18,0,0,17,0
70,0,2,1,11,7,0,0,17,3
59,1,2,10,12,38,0,0,17,2
65,0,4,5,9,22,1,0,3,0
27,0,3,7,16,35,0,1,15,0
11,1,0,9,19,1,1,0,3,3
39,1,5,11,20,42,1,1,4,0
66,0,4,9,14,45,0,1,14,1
64,1,0,2,9,41,1,1,11,3
33,0,5,3,20,64,1,0,1,2
56,1,0,10,9,36,1,1,11,0
61,0,3,11,10,65,1,1,4,3
64,1,5,8,9,30,0,1,8,2
31,0,4,10,13,11,1,1,14,3
56,1,4,7,8,30,1,1,16,2
14,1,3,7,13,59,0,1,0,0
21,0,4,0,14,7,1,0,9,3
26,0,2,7,21,61,1,1,18,0
38,0,4,2,11,47,0,0,19,0
29,0,0,4,14,12,1,0,0,0
68,0,3,5,14,51,1,1,9,3
14,0,2,7,11,64,0,0,0,2
10,1,1,3,13,24,1,1,17,0
66,1,0,8,8,34,0,0,17,0
40,0,2,8,17,28,1,1,17,3
59,0,3,9,10,50,1,0,6,3
45,0,1,8,9,42,0,1,7,0
38,1,3,8,17,53,1,1,6,0
12,0,3,11,8,52,0,1,3,0
66,0,1,8,9,12,1,1,0,0
38,0,4,5,14,33,1,0,9,0
32,1,1,9,18,33,0,0,9,0
26,0,0,3,17,8,1,0,7,0
16,0,2,4,20,8,1,0,13,0
62,0,5,7,19,51,0,0,6,3
21,0,2,2,15,4,0,1,17,0
28,0,3,0,11,7,1,1,6,3
56,1,0,2,16,69,1,1,15,2
16,0,4,5,8,57,0,0,6,0
19,0,3,8,13,53,1,1,15,0
54,0,5,1,21,67,1,1,5,0
24,1,2,6,21,28,0,1,10,3
25,1,2,3,22,69,0,0,10,2
15,0,1,7,18,51,0,1,0,3
50,1,1,10,9,9,1,0,12,3
50,1,0,1,15,56,0,0,19,3
27,1,0,10,11,45,0,1,14,1
45,0,4,5,20,10,0,1,16,3
21,0,4,11,20,47,1,0,1,0
35,0,5,7,13,62,1,0,1,0
32,0,4,1,20,24,1,0,3,0
38,1,0,9,10,38,0,1,12,2
35,0,5,1,9,36,1,0,7,0
39,1,4,0,17,32,1,0,13,0
30,0,3,10,12,12,0,0,15,0
70,1,2,5,8,62,1,1,12,0
69,0,2,8,17,40,1,1,18,0
11,1,0,9,17,68,0,1,13,2
13,0,2,3,8,55,0,1,20,0
40,1,1,6,8,67,0,1,9,0
60,0,5,10,16,6,1,0,11,3
20,1,5,1,11,62,1,1,2,0
67,1,4,3,21,13,1,0,18,2
33,1,1,10,16,29,1,1,17,3
62,1,0,7,15,17,1,0,9,0
52,1,3,10,20,27,1,0,14,0
51,0,0,11,15,53,0,1,1,0
61,0,3,5,8,10,1,0,18,3
29,0,1,9,13,65,0,0,7,3
68,0,3,3,8,57,1,1,13,0
44,1,0,6,10,4,1,1,13,0
46,0,5,2,20,64,0,1,15,2
32,0,1,1,17,21,1,0,7,3
47,0,1,0,11,10,1,0,18,3
15,1,0,4,20,53,0,1,13,0
47,1,5,7,17,65,1,1,11,3
11,1,2,3,9,50,1,1,1,3
29,0,5,7,17,18,0,0,16,0
26,1,0,1,22,51,0,0,17,3
30,1,2,11,21,0,1,0,3,3
23,1,2,5,17,28,1,1,9,3
48,0,4,1,13,2,1,1,4,3
46,1,0,5,18,1,0,0,0,3
69,1,3,1,22,8,0,0,6,0
70,0,3,0,16,18,0,1,10,0
61,1,1,4,17,19,1,1,1,3
49,0,1,9,13,8,1,1,9,0
60,0,2,11,20,26,0,1,5,3
29,0,5,8,11,55,1,1,10,0
57,0,3,0,22,13,0,0,16,2
26,0,1,6,15,4,1,0,8,0
54,1,0,10,19,52,0,0,6,0
62,0,2,8,13,20,0,1,0,3
17,1,4,6,21,41,0,1,17,3
43,0,5,4,17,30,1,1,11,2
49,0,1,9,19,58,0,0,15,0
11,0,2,8,15,28,0,1,10,3
27,0,4,0,20,37,0,0,20,0
33,0,1,6,14,7,1,0,8,3
24,0,2,0,19,48,1,0,3,1
69,1,2,8,14,45,1,1,0,1
37,0,4,11,14,35,0,0,14,0
59,1,3,8,14,27,0,0,15,0
43,0,5,10,18,43,1,1,19,0
44,1,3,10,22,9,1,0,10,3
28,0,4,1,22,6,0,1,11,3
69,0,5,7,20,58,0,1,20,0
68,0,3,11,9,28,1,1,6,3
56,0,3,10,19,52,1,0,0,0
20,1,4,10,22,17,0,1,19,0
29,0,2,5,15,23,1,1,15,3
12,1,3,3,20,38,0,0,3,2
37,0,5,8,20,27,0,1,4,0
59,0,0,9,19,44,1,0,13,0
65,1,0,0,10,6,0,0,6,3
34,0,0,11,18,44,1,0,9,0
18,0,1,7,21,68,1,0,13,2
22,1,2,7,15,60,1,1,14,0
55,1,2,11,15,61,1,0,8,0
51,0,1,5,19,61,1,1,2,0
21,1,2,3,11,53,1,1,14,0
37,1,3,10,20,15,0,0,12,3
55,1,4,10,16,3,0,1,14,0
29,0,3,1,18,49,0,0,1,2
13,1,5,11,19,3,0,1,7,0
67,0,3,8,17,14,0,0,3,3
22,0,1,1,17,21,0,0,4,3
16,0,4,0,11,52,0,0,0,0
53,1,0,2,8,25,0,1,10,0
14,0,4,3,18,40,0,1,1,0
18,1,4,4,20,4,1,1,9,0
13,1,0,9,14,42,0,0,6,0
70,0,3,5,11,67,0,0,10,0
48,0,4,1,18,54,0,0,20,0
59,1,3,9,11,64,0,0,7,2
70,0,0,0,15,0,0,1,6,3
14,1,2,7,9,57,0,1,9,0
36,1,0,5,9,33,1,0,17,0
32,1,0,4,8,21,1,1,18,3
41,0,0,11,17,2,1,1,7,3
55,0,3,2,8,40,0,1,18,0
16,1,5,6,9,55,0,1,13,0
45,0,4,6,9,1,1,1,10,3
59,0,0,0,12,24,1,0,20,0
49,0,2,8,9,32,1,0,9,0
26,0,4,8,11,20,1,0,17,3
30,0,4,10,20,63,1,1,19,0
18,0,2,7,8,4,0,0,0,0
66,0,2,3,9,40,1,0,3,0
25,1,5,9,18,43,1,0,2,0
18,1,5,8,11,35,1,1,13,0
27,1,0,4,17,54,1,0,17,0
51,1,2,6,20,30,0,1,1,2
28,1,0,7,19,35,1,0,0,0
50,0,5,8,18,51,0,1,3,3
34,1,3,1,10,14,1,0,2,3
19,1,4,9,17,33,1,0,14,0
41,1,0,8,9,60,1,0,8,0
53,1,0,8,16,1,1,1,13,3
48,1,5,0,14,15,0,0,13,3
25,0,4,8,11,40,0,1,19,0
44,0,3,0,8,16,1,0,2,0
21,0,0,8,22,38,1,0,14,2
23,1,1,0,13,40,1,1,5,0
55,1,5,7,13,42,1,0,7,0
68,1,4,5,14,24,0,1,5,0
69,1,3,0,8,68,1,0,3,2
38,1,1,6,17,64,0,0,10,2
22,0,1,6,17,27,1,1,1,0
22,0,1,9,9,33,1,0,10,0
13,0,0,3,11,22,1,0,1,0
47,1,2,9,10,21,1,1,1,3
52,1,3,7,22,34,1,1,6,0
41,1,3,3,12,66,0,1,0,0
39,0,4,5,8,68,1,0,17,2
68,1,1,0,11,69,1,0,10,2
48,1,5,3,19,3,1,1,18,0
50,1,4,7,17,39,1,1,9,0
67,0,2,4,12,33,0,0,1,0
29,1,1,3,13,4,1,0,3,0
30,1,0,2,19,41,0,1,10,3
60,1,1,1,14,14,1,0,10,3
48,1,4,3,9,14,1,0,0,3
67,1,2,1,21,45,1,1,13,1
24,0,2,5,11,20,1,1,12,3
62,1,5,0,22,12,1,0,7,0
65,1,5,1,17,3,1,0,16,0
61,1,0,8,16,49,0,0,20,2
51,1,1,5,8,57,1,1,15,0
36,0,3,5,13,11,1,0,13,3
56,1,0,3,22,9,1,1,4,3
28,0,2,3,12,48,0,1,2,1
25,1,1,2,22,46,1,0,15,2
27,1,4,10,10,61,1,0,20,0
38,1,4,8,19,37,0,1,20,0
26,1,5,2,18,27,1,1,8,0
55,0,4,1,18,13,1,0,7,2
38,1,2,8,20,41,1,1,20,3
68,1,3,3,11,0,1,1,20,3
68,1,2,0,18,12,0,1,4,0
58,1,1,3,16,3,0,0,0,0
60,1,4,7,15,65,0,0,7,3
12,1,1,3,20,6,0,1,17,3
42,0,0,8,13,11,1,0,11,3
10,1,5,3,19,51,1,1,20,3
11,1,3,1,13,53,1,1,7,0
36,0,1,7,18,11,0,1,7,3
46,0,2,11,9,8,0,1,19,0
50,1,5,3,12,41,0,0,19,3
35,1,1,10,17,21,1,0,13,3
69,0,5,4,21,4,1,1,8,0
63,0,0,3,17,63,1,0,16,0
47,0,5,5,19,27,1,1,1,0
54,1,1,11,19,53,0,0,10,0
21,1,0,7,8,36,0,0,6,0
35,0,5,1,13,22,0,1,14,0
41,1,1,0,11,44,0,0,10,0
26,1,3,11,9,67,0,1,16,0
47,1,3,4,21,24,1,0,9,0
59,0,0,6,20,1,0,1,2,3
16,0,1,11,9,52,0,1,7,0
36,0,5,0,10,6,0,0,1,3
58,1,2,9,19,57,0,0,7,0
61,0,0,7,8,65,1,0,1,3
52,1,5,10,17,23,1,1,8,3
16,0,4,7,19,10,0,1,17,3
69,0,2,3,15,26,1,0,20,3
19,0,3,2,15,1,0,1,5,3
39,1,2,1,11,55,0,1,15,0
52,0,0,1,9,49,0,0,6,2
32,1,3,8,9,34,1,0,19,0
64,1,5,8,18,66,1,0,18,0
32,1,2,11,9,40,0,1,15,0
27,0,0,2,11,37,0,0,7,0
16,0,1,4,22,26,1,1,3,3
43,0,4,3,10,2,0,0,14,3
51,0,2,0,21,67,0,1,20,0
28,1,3,9,11,29,1,1,7,3
63,1,4,2,15,23,0,0,3,3
43,1,1,3,20,22,1,1,0,0
61,0,4,8,10,37,0,0,10,0
11,1,3,0,20,47,1,0,6,0
45,0,1,7,10,5,0,0,3,0
21,0,4,4,22,29,1,1,1,3
14,1,1,11,9,50,0,0,1,3
58,0,4,0,10,69,0,1,0,2
19,1,3,10,20,31,0,1,15,3
15,0,4,0,21,38,1,0,1,2
20,1,3,9,21,38,0,0,9,2
39,1,0,8,8,56,0,1,20,3
18,0,4,7,19,10,1,0,6,3
32,1,1,7,10,27,1,0,6,0
45,0,3,1,19,40,1,1,14,0
61,0,0,10,14,50,1,0,5,3
14,0,1,0,10,21,0,1,20,3
46,0,5,9,19,14,1,0,6,3
57,0,4,3,8,24,0,0,3,0
15,0,1,9,14,15,1,0,10,3
63,1,2,11,22,34,1,1,13,0
36,0,5,4,19,2,0,0,1,3
33,0,3,9,16,64,0,0,3,2
67,1,0,0,19,62,1,1,8,0
17,0,3,2,9,32,0,0,13,0
30,0,3,4,18,52,0,1,11,0
47,1,3,10,11,26,1,1,6,3
50,0,1,3,12,27,1,0,7,0
50,0,0,9,22,65,1,1,6,3
18,0,5,3,16,57,1,0,13,0
70,0,5,1,18,4,0,0,13,0
12,1,0,6,18,8,1,0,6,0
50,1,2,7,22,29,1,1,15,3
49,0,1,10,14,58,1,1,15,0
65,0,2,2,18,50,1,0,2,3
24,0,1,9,22,16,1,0,16,0
27,1,4,0,10,61,1,0,7,0
22,0,0,10,17,57,1,1,11,0
36,0,5,2,12,26,0,0,0,3
37,0,0,8,10,18,0,0,7,0
12,0,1,0,18,55,1,1,20,0
66,0,2,2,8,6,1,1,11,3
62,0,0,2,18,4,0,1,16,0
17,1,2,1,14,39,0,0,20,0
43,0,2,7,16,62,1,0,9,0
67,1,5,7,11,6,1,1,0,3
15,0,3,7,9,24,1,1,6,0
10,0,3,10,12,60,0,0,13,0
41,0,0,1,8,40,1,1,18,0
24,1,0,6,21,38,0,0,6,2
44,0,5,9,14,50,1,0,11,3
34,1,5,0,18,59,0,0,9,0
51,0,1,5,10,23,1,0,10,3
69,0,4,6,14,14,0,0,11,3
55,1,1,3,19,59,0,0,15,0
24,0,5,6,12,37,1,0,16,0
63,0,0,10,16,27,1,1,13,0
13,0,3,6,22,12,0,1,10,0
50,0,5,3,21,34,0,0,20,0
52,1,3,7,11,39,0,0,0,0
16,1,4,3,20,26,0,0,3,3
20,1,5,2,22,66,0,0,1,0
69,0,4,0,15,22,0,0,7,0
21,0,4,2,15,68,0,0,16,2
32,1,2,2,14,5,0,1,16,0
10,1,3,3,12,6,0,0,10,3
70,1,5,5,10,35,1,1,11,0
52,1,3,11,11,18,1,1,5,0
70,1,1,5,10,37,0,0,20,0
25,1,5,1,10,19,0,0,7,3
51,0,5,7,22,47,0,0,10,0
64,0,1,6,16,32,0,0,4,0
45,1,4,2,15,17,0,0,1,0
11,1,0,11,18,33,0,0,7,0
18,0,4,1,21,52,1,1,20,0
32,0,5,6,19,68,1,1,10,2
32,1,1,2,10,9,1,0,18,3
22,0,3,5,14,51,1,1,9,3
64,1,3,4,10,21,1,0,1,3
20,1,3,10,19,66,1,1,10,0
52,1,1,5,20,22,0,1,4,0
32,1,1,9,18,51,0,1,14,3
16,0,2,6,19,9,1,1,17,3
39,0,4,5,14,22,0,0,9,0
45,1,1,5,18,51,1,1,17,3
46,0,1,2,10,1,1,0,17,3
53,0,2,1,17,61,0,1,1,0
35,1,4,0,18,2,0,1,3,3
19,0,1,5,17,63,0,0,7,0
68,0,5,3,21,58,0,1,19,0
45,0,2,2,22,16,1,0,13,0
10,0,3,0,8,20,0,1,7,3
46,0,4,8,13,34,0,0,3,0
30,1,1,9,10,28,1,1,8,3
38,0,2,1,17,68,0,0,12,2
55,0,2,5,9,69,0,1,2,2
41,0,3,9,17,56,1,0,15,3
25,0,1,0,19,20,1,1,6,3
21,0,1,1,16,63,1,0,7,0
44,1,3,8,19,23,0,1,8,3
45,0,1,8,17,29,0,0,12,3
37,0,2,7,14,1,1,0,12,3
29,0,0,7,11,42,0,1,9,0
24,1,4,11,17,62,0,0,9,0
28,1,5,0,16,44,0,1,19,0
64,1,0,10,8,15,0,0,0,3
68,0,3,7,9,25,0,1,10,0
13,0,0,1,20,4,1,0,3,0
31,0,1,10,16,61,0,0,10,0
40,1,5,11,18,61,0,0,7,0
58,1,0,10,14,40,0,1,9,0
55,0,3,11,8,9,1,0,10,3
13,0,3,2,12,41,1,1,6,3
44,1,4,0,22,34,1,0,20,0
17,1,2,11,9,69,0,0,9,2
32,1,0,4,22,4,0,0,12,0
22,1,3,7,19,65,0,1,14,3
24,0,1,1,21,33,0,0,16,0
40,0,4,11,17,21,0,1,12,3
29,1,0,8,20,69,0,0,7,2
65,1,0,9,11,3,1,0,17,0
49,0,4,6,14,34,1,1,19,0
19,0,5,10,18,59,1,0,10,0
10,0,0,0,20,1,0,1,10,3
16,0,1,2,21,36,1,1,13,0
41,1,2,4,21,68,0,1,16,2
22,0,4,0,21,22,0,0,9,0
15,0,1,6,12,33,1,0,20,0
63,1,1,8,15,12,1,1,16,0
51,1,4,6,13,61,1,1,16,0
18,0,3,6,12,41,0,1,1,3
30,0,4,0,22,64,1,1,16,2
35,1,2,5,9,2,0,1,19,3
69,1,5,5,15,20,1,1,8,3
66,0,3,10,12,36,0,1,19,0
37,1,3,5,13,68,1,0,10,2
53,0,3,7,17,55,0,0,7,0
21,1,0,4,19,19,1,1,18,3
70,1,1,8,20,66,1,0,14,0
27,1,4,1,10,3,0,0,10,0
20,0,2,0,8,9,1,0,3,3
59,1,1,11,21,29,0,1,7,3
35,1,2,1,14,53,0,0,19,0
62,1,3,7,9,40,1,1,13,0
13,0,4,5,16,9,1,1,1,3
69,1,4,7,13,19,1,0,0,3
57,0,5,9,19,15,1,1,0,3
30,0,1,8,11,36,0,1,16,0
36,1,2,9,21,61,1,1,3,0
46,1,3,4,13,66,1,0,9,0
67,0,5,0,15,39,0,1,13,0
24,1,5,3,9,51,0,0,9,3
61,0,0,3,14,16,0,1,2,0
60,0,3,10,20,16,1,0,7,0
30,0,2,1,21,50,0,0,10,3
30,0,1,7,13,57,1,1,2,0
10,0,5,5,18,32,0,1,20,0
43,0,4,11,10,63,1,1,19,0
42,0,1,9,10,1,0,0,6,3
13,1,1,3,21,44,1,1,3,0
10,0,1,5,13,66,0,0,13,0
39,1,3,10,14,5,1,1,17,0
51,1,3,7,9,26,0,0,9,3
47,1,1,10,16,38,0,0,14,2
14,1,3,3,18,64,1,1,7,2
41,1,1,4,19,27,0,0,15,0
56,0,1,0,15,34,1,0,10,0
62,1,3,10,12,68,0,1,19,2
31,1,4,2,21,44,0,1,17,0
31,1,5,9,8,60,1,1,17,0
22,0,5,8,19,56,0,0,20,3
66,1,5,2,17,65,0,0,13,3
47,0,1,10,18,32,1,1,9,0
42,0,5,1,9,52,0,0,14,0
70,0,3,2,9,40,1,1,19,0
49,1,4,7,18,2,0,0,6,3
56,1,2,10,21,11,0,0,2,3
63,0,2,2,9,43,0,1,17,0
32,1,1,7,18,27,1,1,1,0
35,1,5,9,22,1,1,0,8,3
24,0,0,0,18,12,0,0,17,0
28,0,5,9,9,10,0,0,11,3
63,0,5,5,17,12,0,0,20,0
46,1,0,11,18,57,1,1,13,0
26,0,3,11,16,44,1,1,7,0
24,1,0,6,17,47,1,1,1,0
31,1,2,2,8,7,0,1,13,3
11,1,2,3,18,27,1,1,13,0
38,0,4,4,21,56,1,0,13,3
44,0,5,3,19,65,1,0,4,3
51,0,4,1,13,66,1,1,5,0
45,1,5,4,19,32,0,0,5,0
19,0,0,7,18,50,1,0,7,3
20,0,5,2,20,14,1,1,20,3
57,1,2,9,22,44,0,0,20,0
25,0,0,3,13,48,0,1,20,1
68,1,2,3,18,61,0,1,15,0
19,1,1,5,12,57,0,1,12,0
32,1,4,3,13,4,1,1,19,0
57,0,3,8,19,21,0,0,12,3
52,0,3,4,22,37,1,0,20,0
40,1,0,1,17,2,1,1,3,3
63,1,3,7,21,21,1,0,8,3
47,0,3,9,18,10,1,1,7,3
43,0,1,5,12,67,1,0,20,0
47,1,0,10,21,44,0,0,14,0
56,1,2,10,11,56,0,0,10,3
65,1,2,9,10,28,1,1,9,3
32,0,1,9,22,63,0,0,1,0
25,1,5,9,17,16,0,0,20,0
39,1,5,8,18,67,0,0,9,0
52,1,4,10,22,17,1,0,7,0
37,1,2,4,20,11,1,1,14,3
21,1,4,9,14,14,1,0,11,3
69,0,5,10,13,48,1,1,3,1
41,1,0,1,11,62,1,1,14,0
63,0,5,3,12,48,1,0,9,1
30,0,0,2,16,34,1,0,7,0
36,1,1,10,17,41,0,1,11,3
54,1,3,8,22,11,0,0,16,3
32,1,3,3,9,47,1,0,1,0
23,0,1,6,13,37,0,0,9,0
64,0,4,7,16,27,0,0,16,0
65,1,2,1,16,6,1,1,13,3
65,0,2,9,22,33,0,0,4,0
11,0,5,3,14,51,1,1,17,3
35,0,5,6,18,6,1,0,13,3
38,1,5,1,13,65,1,0,9,3
49,1,3,2,17,23,1,1,5,3
32,1,3,6,16,32,1,1,14,0
56,1,0,4,12,11,1,0,6,3
15,0,0,10,20,42,1,1,10,0
41,1,1,3,13,58,1,0,9,0
32,1,1,10,14,19,1,0,13,3
54,1,2,6,11,4,0,0,11,0
11,0,1,2,10,26,1,1,0,3
40,0,2,5,15,34,0,0,7,0
44,1,1,10,14,44,1,1,6,0
11,1,2,3,19,17,0,1,6,0
38,0,4,2,21,16,1,1,10,0
68,0,4,5,13,65,0,1,6,3
37,0,3,5,18,50,1,0,20,3
67,1,1,8,20,28,1,0,5,3
26,0,4,5,9,50,1,1,1,3
16,1,1,0,16,18,1,1,20,0
55,0,1,2,12,56,1,0,9,3
19,1,5,5,20,0,0,0,0,3
27,0,5,2,19,0,1,0,10,3
59,0,0,9,8,67,1,1,4,0
48,0,1,10,12,62,0,1,11,0
40,1,1,2,11,60,0,0,0,0
46,0,0,10,15,7,1,1,4,3
21,0,4,9,19,21,0,0,6,3
27,1,5,10,8,7,0,1,19,3
53,0,0,2,13,25,0,0,9,0
18,0,2,2,9,27,1,0,6,0
68,1,5,9,20,57,1,0,9,0
32,0,2,4,22,56,1,0,6,3
34,0,5,4,19,54,1,0,10,0
28,0,0,2,13,30,0,0,12,2
64,0,0,0,9,44,1,0,6,0
32,1,0,11,13,62,1,1,8,0
62,1,4,7,12,31,0,0,11,3
27,1,3,9,18,59,1,1,2,0
19,1,2,4,16,57,0,0,10,0
36,1,3,9,21,40,1,1,20,0
35,0,4,3,14,64,0,1,4,2
52,0,5,9,20,24,0,0,6,0
11,0,1,1,13,27,0,1,1,0
47,0,1,8,22,15,0,1,9,3
66,0,2,10,22,11,0,0,20,3
25,0,2,7,19,9,1,1,19,3
27,1,3,8,18,46,1,1,12,2
46,0,1,0,16,64,1,0,0,2
70,1,3,6,17,33,0,1,7,0
45,1,5,7,8,65,1,0,7,3
67,0,1,0,8,1,0,0,18,3
35,0,2,11,16,17,1,0,11,0
38,0,2,7,11,44,0,1,10,0
45,1,5,0,11,27,1,0,0,0
45,0,4,11,18,55,1,0,20,0
69,0,4,5,21,26,0,0,6,3
34,1,3,2,14,47,0,1,9,0
54,0,0,3,10,6,1,1,5,3
68,1,0,9,17,30,1,1,18,2
62,0,3,2,9,9,1,1,18,3
35,0,3,10,21,49,1,1,20,2
20,1,2,8,9,23,1,0,1,3
28,1,0,2,9,47,1,0,13,0
16,1,2,6,11,54,1,0,1,0
52,0,0,5,9,60,0,0,5,0
69,1,5,7,15,64,1,0,12,2
57,1,5,8,15,34,1,1,17,0
13,0,4,10,15,0,1,1,17,3
42,0,0,11,9,2,0,1,17,3
50,0,0,7,14,50,0,1,20,3
61,1,5,0,21,52,1,1,13,0
18,1,2,8,15,60,0,0,6,0
29,0,0,3,11,3,1,1,6,0
10,0,5,8,22,0,1,1,1,3
34,1,4,2,19,21,1,0,20,3
39,1,2,2,10,27,0,1,9,0
57,0,4,5,19,17,0,0,3,0
32,1,5,0,19,58,1,1,11,0
58,1,0,11,15,12,1,1,0,0
28,1,2,11,22,9,0,0,1,3
67,1,4,5,18,14,1,1,2,3
59,0,4,8,21,2,0,0,9,3
36,1,2,10,19,38,1,0,13,2
21,1,5,9,10,35,0,0,3,0
65,1,3,8,9,30,0,0,2,2
12,1,0,10,13,54,1,1,17,0
52,1,5,2,20,14,1,0,0,3
54,1,3,2,8,3,1,1,4,0
37,0,1,6,19,18,0,1,15,0
35,0,4,6,22,42,1,0,18,0
29,0,2,11,11,27,1,1,4,0
70,1,1,1,20,51,1,0,1,3
60,0,4,10,10,24,0,0,8,0
51,0,5,0,22,39,1,0,10,0
54,0,1,8,19,30,0,1,12,2
29,0,4,6,8,62,0,0,9,0
31,1,0,4,20,31,0,0,20,3
53,1,3,3,19,36,0,1,6,0
40,1,2,9,19,42,1,0,0,0
60,1,4,3,21,29,1,1,3,3
27,1,0,8,21,42,1,0,10,0
14,1,4,3,8,53,0,1,7,0
49,1,5,10,11,13,0,1,12,2
58,1,0,10,18,1,0,0,3,3
30,0,1,7,8,19,1,1,14,3
10,1,3,6,10,61,0,0,17,0
27,0,4,5,10,18,1,0,6,0
16,0,1,8,19,14,0,0,1,3
22,1,2,1,18,66,1,0,6,0
24,0,0,9,9,68,0,1,20,2
36,0,4,1,14,15,1,0,7,3
26,1,0,11,19,59,1,1,3,0
18,1,2,3,11,7,1,0,17,3
34,1,5,7,8,59,0,0,1,0
23,0,3,11,16,57,1,1,7,0
42,1,4,8,18,45,1,0,16,1
47,1,2,0,11,8,0,1,6,0
15,1,5,9,18,7,0,1,13,3
52,1,1,10,10,45,0,1,14,1
35,1,0,8,13,65,1,1,19,3
33,0,1,10,15,41,0,0,9,3
54,0,3,11,17,58,0,0,9,0
26,1,1,3,14,57,1,0,7,0
32,1,1,7,12,17,0,0,3,0
